State,County,UID,FIPS,Lat,Long,Date,#Covid_cases
Colorado,Sedgwick,84008115,8115.0,40.87595412,-102.3519227,2021-04-30,8
Colorado,Summit,84008117,8117.0,39.63803232,-106.1150762,2021-04-30,285
Colorado,Teller,84008119,8119.0,38.88133511,-105.16148929999999,2021-04-30,232
Colorado,Unassigned,84090008,90008.0,0.0,0.0,2021-04-30,9
Colorado,Washington,84008121,8121.0,39.97015535,-103.202587,2021-04-30,13
Colorado,Weld,84008123,8123.0,40.55499405,-104.39296209999999,2021-04-30,3045
Colorado,Yuma,84008125,8125.0,40.00346839,-102.4258673,2021-04-30,37
Texas,Anderson,84048001,48001.0,31.81534745,-95.65354823,2021-04-30,34
Texas,Andrews,84048003,48003.0,32.30468633,-102.63765479999999,2021-04-30,77
Texas,Angelina,84048005,48005.0,31.25457347,-94.60901487,2021-04-30,281
Texas,Aransas,84048007,48007.0,28.10556197,-96.9995047,2021-04-30,49
Texas,Archer,84048009,48009.0,33.61569967,-98.68754589,2021-04-30,8
Texas,Armstrong,84048011,48011.0,34.96507426,-101.35748740000001,2021-04-30,28
Texas,Atascosa,84048013,48013.0,28.89333001,-98.52730485,2021-04-30,171
Texas,Austin,84048015,48015.0,29.88548725,-96.27736949,2021-04-30,103
Texas,Bailey,84048017,48017.0,34.06854817,-102.8299707,2021-04-30,23
Texas,Bandera,84048019,48019.0,29.74619598,-99.24598147,2021-04-30,52
Texas,Bastrop,84048021,48021.0,30.10370699,-97.31206354,2021-04-30,490
Texas,Baylor,84048023,48023.0,33.61640794,-99.21352901,2021-04-30,3
Texas,Bee,84048025,48025.0,28.41761668,-97.74215593,2021-04-30,15
Texas,Bell,84048027,48027.0,31.03736027,-97.4785025,2021-04-30,760
Texas,Bexar,84048029,48029.0,29.44928723,-98.52019748,2021-04-30,11813
Texas,Blanco,84048031,48031.0,30.26640707,-98.3999852,2021-04-30,30
Texas,Borden,84048033,48033.0,32.74363984,-101.43165090000001,2021-04-30,0
Texas,Bosque,84048035,48035.0,31.89978581,-97.63613524,2021-04-30,29
Texas,Bowie,84048037,48037.0,33.44626922,-94.41834132,2021-04-30,105
Texas,Brazoria,84048039,48039.0,29.18757369,-95.44563172,2021-04-30,1683
Texas,Brazos,84048041,48041.0,30.663644800000004,-96.30205577,2021-04-30,1224
Texas,Brewster,84048043,48043.0,29.81008251,-103.25203259999999,2021-04-30,14
Texas,Briscoe,84048045,48045.0,34.53026962,-101.2084947,2021-04-30,29
Texas,Brooks,84048047,48047.0,27.03103197,-98.21808402,2021-04-30,23
Texas,Brown,84048049,48049.0,31.77430356,-98.99907113,2021-04-30,6
Texas,Burleson,84048051,48051.0,30.49273808,-96.62158484,2021-04-30,73
Texas,Burnet,84048053,48053.0,30.78801353,-98.181887,2021-04-30,242
Texas,Caldwell,84048055,48055.0,29.83668859,-97.61814775,2021-04-30,188
Texas,Calhoun,84048057,48057.0,28.47048236,-96.61633945,2021-04-30,129
Texas,Callahan,84048059,48059.0,32.29760619,-99.37326312,2021-04-30,19
Texas,Cameron,84048061,48061.0,26.14524221,-97.48140372,2021-04-30,1712
Texas,Camp,84048063,48063.0,32.97195142,-94.97790104,2021-04-30,33
Texas,Carson,84048065,48065.0,35.40365929,-101.35426690000001,2021-04-30,87
Texas,Cass,84048067,48067.0,33.07499881,-94.34646905,2021-04-30,62
Texas,Castro,84048069,48069.0,34.53016752,-102.2617243,2021-04-30,60
Texas,Chambers,84048071,48071.0,29.70972016,-94.67154501,2021-04-30,331
Texas,Cherokee,84048073,48073.0,31.837258000000002,-95.16559897,2021-04-30,54
Texas,Childress,84048075,48075.0,34.529304100000004,-100.2077916,2021-04-30,48
Texas,Clay,84048077,48077.0,33.78686685,-98.20771198,2021-04-30,8
Texas,Cochran,84048079,48079.0,33.60425307,-102.82844990000001,2021-04-30,40
Texas,Coke,84048081,48081.0,31.88911733,-100.5297533,2021-04-30,21
Texas,Coleman,84048083,48083.0,31.76736834,-99.45240766,2021-04-30,11
Texas,Collin,84048085,48085.0,33.18820114,-96.57264368,2021-04-30,3141
Texas,Collingsworth,84048087,48087.0,34.96489496,-100.27001109999999,2021-04-30,34
Texas,Colorado,84048089,48089.0,29.622097999999998,-96.5273805,2021-04-30,73
Texas,Comal,84048091,48091.0,29.80811278,-98.27647225,2021-04-30,584
Texas,Comanche,84048093,48093.0,31.94854689,-98.55876441,2021-04-30,35
Texas,Concho,84048095,48095.0,31.32635934,-99.86473038,2021-04-30,7
Texas,Cooke,84048097,48097.0,33.63979567,-97.21240912,2021-04-30,80
Texas,Coryell,84048099,48099.0,31.39078397,-97.79936155,2021-04-30,220
Texas,Cottle,84048101,48101.0,34.07783319,-100.27850620000001,2021-04-30,0
Texas,Crane,84048103,48103.0,31.43052248,-102.5143314,2021-04-30,11
Texas,Crockett,84048105,48105.0,30.72367027,-101.4134238,2021-04-30,-2
Texas,Crosby,84048107,48107.0,33.61431553,-101.30003640000001,2021-04-30,106
Texas,Culberson,84048109,48109.0,31.44506775,-104.5185739,2021-04-30,6
Texas,Dallam,84048111,48111.0,36.27787176,-102.60207249999999,2021-04-30,29
Texas,Dallas,84048113,48113.0,32.76670599,-96.77796049999999,2021-04-30,7532
Texas,Dawson,84048115,48115.0,32.74255572,-101.94772420000001,2021-04-30,18
Texas,DeWitt,84048123,48123.0,29.08101855,-97.35681170000001,2021-04-30,37
Texas,Deaf Smith,84048117,48117.0,34.96522957,-102.6054267,2021-04-30,118
Texas,Delta,84048119,48119.0,33.38570922,-95.66921122,2021-04-30,8
Texas,Denton,84048121,48121.0,33.20521901,-97.11691153,2021-04-30,2485
Texas,Dickens,84048125,48125.0,33.61616822,-100.7788855,2021-04-30,21
Texas,Dimmit,84048127,48127.0,28.42270064,-99.75645095,2021-04-30,392
Texas,Donley,84048129,48129.0,34.96517499,-100.8140093,2021-04-30,42
Texas,Duval,84048131,48131.0,27.68184592,-98.50864568,2021-04-30,30
Texas,Eastland,84048133,48133.0,32.32743996,-98.83243566,2021-04-30,18
Texas,Ector,84048135,48135.0,31.86898877,-102.54294279999999,2021-04-30,478
Texas,Edwards,84048137,48137.0,29.98202582,-100.304252,2021-04-30,1
Texas,El Paso,84048141,48141.0,31.76980765,-106.23632749999999,2021-04-30,4597
Texas,Ellis,84048139,48139.0,32.34894117,-96.79371841,2021-04-30,518
Texas,Erath,84048143,48143.0,32.23602653,-98.21773417,2021-04-30,101
Texas,Falls,84048145,48145.0,31.25350609,-96.93630086,2021-04-30,49
Texas,Fannin,84048147,48147.0,33.59564294,-96.10751083,2021-04-30,58
Texas,Fayette,84048149,48149.0,29.87788372,-96.92076062,2021-04-30,173
Texas,Fisher,84048151,48151.0,32.74281316,-100.40193020000001,2021-04-30,6
Texas,Floyd,84048153,48153.0,34.07227468,-101.3031546,2021-04-30,60
Texas,Foard,84048155,48155.0,33.97308618,-99.7767797,2021-04-30,2
Texas,Fort Bend,84048157,48157.0,29.52704478,-95.77219463,2021-04-30,3420
Texas,Franklin,84048159,48159.0,33.17653242,-95.21917243,2021-04-30,14
Texas,Freestone,84048161,48161.0,31.70422788,-96.15072516,2021-04-30,68
Texas,Frio,84048163,48163.0,28.86751206,-99.10804207,2021-04-30,80
Texas,Gaines,84048165,48165.0,32.74055318,-102.6353295,2021-04-30,16
Texas,Galveston,84048167,48167.0,29.40167322,-94.90469073,2021-04-30,1822
Texas,Garza,84048169,48169.0,33.17969345,-101.2984114,2021-04-30,90
Texas,Gillespie,84048171,48171.0,30.31824095,-98.94676915,2021-04-30,48
Texas,Glasscock,84048173,48173.0,31.86942909,-101.5207776,2021-04-30,5
Texas,Goliad,84048175,48175.0,28.65696592,-97.42760647,2021-04-30,11
Texas,Gonzales,84048177,48177.0,29.45634206,-97.49424032,2021-04-30,49
Texas,Gray,84048179,48179.0,35.40081878,-100.8129222,2021-04-30,257
Texas,Grayson,84048181,48181.0,33.62744998,-96.67753461,2021-04-30,194
Texas,Gregg,84048183,48183.0,32.47940482,-94.81591935,2021-04-30,207
Texas,Grimes,84048185,48185.0,30.54579585,-95.98902499,2021-04-30,112
Texas,Guadalupe,84048187,48187.0,29.58165339,-97.94786822,2021-04-30,663
Texas,Hale,84048189,48189.0,34.07044901,-101.82681140000001,2021-04-30,34
Texas,Hall,84048191,48191.0,34.5307555,-100.68138520000001,2021-04-30,30
Texas,Hamilton,84048193,48193.0,31.70470573,-98.11083887,2021-04-30,15
Texas,Hansford,84048195,48195.0,36.27743284,-101.3545796,2021-04-30,44
Texas,Hardeman,84048197,48197.0,34.28944521,-99.74632408,2021-04-30,6
Texas,Hardin,84048199,48199.0,30.33364686,-94.38931817,2021-04-30,290
Texas,Harris,84048201,48201.0,29.85864939,-95.39339521,2021-04-30,15670
Texas,Harrison,84048203,48203.0,32.54935988,-94.36934071,2021-04-30,139
Texas,Hartley,84048205,48205.0,35.84008013,-102.6029022,2021-04-30,15
Texas,Haskell,84048207,48207.0,33.17823584,-99.73037358,2021-04-30,6
Texas,Hays,84048209,48209.0,30.05669873,-98.02944344,2021-04-30,1263
Texas,Hemphill,84048211,48211.0,35.83764858,-100.2703577,2021-04-30,26
Texas,Henderson,84048213,48213.0,32.21128872,-95.85846587,2021-04-30,141
Texas,Hidalgo,84048215,48215.0,26.39418217,-98.18299696,2021-04-30,3414
Texas,Hill,84048217,48217.0,31.99045053,-97.13423143,2021-04-30,77
Texas,Hockley,84048219,48219.0,33.60771256,-102.3431676,2021-04-30,395
Texas,Hood,84048221,48221.0,32.42990927,-97.83242024,2021-04-30,99
Texas,Hopkins,84048223,48223.0,33.14875072,-95.56351139,2021-04-30,57
Texas,Houston,84048225,48225.0,31.31925973,-95.42226208,2021-04-30,42
Texas,Howard,84048227,48227.0,32.30621324,-101.4356444,2021-04-30,80
Texas,Hudspeth,84048229,48229.0,31.45628381,-105.388178,2021-04-30,13
Texas,Hunt,84048231,48231.0,33.12351514,-96.08551032,2021-04-30,412
Texas,Hutchinson,84048233,48233.0,35.84006574,-101.3546643,2021-04-30,359
Texas,Irion,84048235,48235.0,31.30375559,-100.982439,2021-04-30,2
Texas,Jack,84048237,48237.0,33.23377248,-98.17283469,2021-04-30,5
Texas,Jackson,84048239,48239.0,28.95472367,-96.57749563,2021-04-30,80
Texas,Jasper,84048241,48241.0,30.74685667,-94.02667579,2021-04-30,87
Texas,Jeff Davis,84048243,48243.0,30.71490589,-104.1399973,2021-04-30,3
Texas,Jefferson,84048245,48245.0,29.8832777,-94.16434171,2021-04-30,666
Texas,Jim Hogg,84048247,48247.0,27.04453923,-98.69681870000001,2021-04-30,7
Texas,Jim Wells,84048249,48249.0,27.73103938,-98.0904705,2021-04-30,144
Texas,Johnson,84048251,48251.0,32.37877812,-97.36615819,2021-04-30,401
Texas,Jones,84048253,48253.0,32.73997145,-99.87861576,2021-04-30,-93
Texas,Karnes,84048255,48255.0,28.90705334,-97.85960149,2021-04-30,178
Texas,Kaufman,84048257,48257.0,32.599141700000004,-96.28734728,2021-04-30,408
Texas,Kendall,84048259,48259.0,29.94414155,-98.7113588,2021-04-30,134
Texas,Kenedy,84048261,48261.0,26.92601662,-97.66413984,2021-04-30,2
Texas,Kent,84048263,48263.0,33.18104136,-100.7780939,2021-04-30,7
Texas,Kerr,84048265,48265.0,30.06040006,-99.34930144,2021-04-30,109
Texas,Kimble,84048267,48267.0,30.48678918,-99.74856473,2021-04-30,5
Texas,King,84048269,48269.0,33.61643847,-100.2558057,2021-04-30,0
Texas,Kinney,84048271,48271.0,29.34967888,-100.41866379999999,2021-04-30,7
Texas,Kleberg,84048273,48273.0,27.42435506,-97.69894948,2021-04-30,110
Texas,Knox,84048275,48275.0,33.60519951,-99.74229059999999,2021-04-30,-11
Texas,La Salle,84048283,48283.0,28.34453111,-99.09908775,2021-04-30,-2
Texas,Lamar,84048277,48277.0,33.66981763,-95.57404777,2021-04-30,53
Texas,Lamb,84048279,48279.0,34.06859623,-102.35162890000001,2021-04-30,242
Texas,Lampasas,84048281,48281.0,31.19531316,-98.24206613,2021-04-30,71
Texas,Lavaca,84048285,48285.0,29.38508402,-96.93186692,2021-04-30,81
Texas,Lee,84048287,48287.0,30.31120597,-96.97045773,2021-04-30,60
Texas,Leon,84048289,48289.0,31.29872538,-95.9936328,2021-04-30,37
Texas,Liberty,84048291,48291.0,30.15152688,-94.81205615,2021-04-30,338
Texas,Limestone,84048293,48293.0,31.5454767,-96.58095444,2021-04-30,72
Texas,Lipscomb,84048295,48295.0,36.27783108,-100.27331509999999,2021-04-30,30
Texas,Live Oak,84048297,48297.0,28.35101362,-98.1246786,2021-04-30,11
Texas,Llano,84048299,48299.0,30.70645047,-98.68475262,2021-04-30,50
Texas,Loving,84048301,48301.0,31.84947612,-103.5818571,2021-04-30,1
Texas,Lubbock,84048303,48303.0,33.61008596,-101.82047890000001,2021-04-30,313
Texas,Lynn,84048305,48305.0,33.17657705,-101.8162849,2021-04-30,7
Texas,Madison,84048313,48313.0,30.96694679,-95.93003775,2021-04-30,27
Texas,Marion,84048315,48315.0,32.79868409,-94.35661230000001,2021-04-30,12
Texas,Martin,84048317,48317.0,32.30600051,-101.9513518,2021-04-30,16
Texas,Mason,84048319,48319.0,30.71780434,-99.22629416,2021-04-30,1
Texas,Matagorda,84048321,48321.0,28.81955746,-96.01230294,2021-04-30,498
Texas,Maverick,84048323,48323.0,28.7429195,-100.3157686,2021-04-30,69
Texas,McCulloch,84048307,48307.0,31.1925468,-99.34682807,2021-04-30,6
Texas,McLennan,84048309,48309.0,31.55255453,-97.20217694,2021-04-30,800
Texas,McMullen,84048311,48311.0,28.35251708,-98.56769164,2021-04-30,0
Texas,Medina,84048325,48325.0,29.355730100000002,-99.11030298,2021-04-30,149
Texas,Menard,84048327,48327.0,30.88990665,-99.82047940000001,2021-04-30,1
Texas,Midland,84048329,48329.0,31.86904128,-102.03156820000001,2021-04-30,388
Texas,Milam,84048331,48331.0,30.78581830000001,-96.97718698,2021-04-30,85
Texas,Mills,84048333,48333.0,31.49557106,-98.59272068,2021-04-30,5
Texas,Mitchell,84048335,48335.0,32.30623474,-100.9212058,2021-04-30,5
Texas,Montague,84048337,48337.0,33.67521893,-97.72500958,2021-04-30,23
Texas,Montgomery,84048339,48339.0,30.30079133,-95.50572772,2021-04-30,2931
Texas,Moore,84048341,48341.0,35.83769242,-101.8930281,2021-04-30,140
Texas,Morris,84048343,48343.0,33.11304005,-94.73255695,2021-04-30,11
Texas,Motley,84048345,48345.0,34.07408766,-100.77972199999999,2021-04-30,25
Texas,Nacogdoches,84048347,48347.0,31.62017125,-94.61803994,2021-04-30,143
Texas,Navarro,84048349,48349.0,32.04620681,-96.47428766,2021-04-30,148
Texas,Newton,84048351,48351.0,30.78548982,-93.74408813,2021-04-30,33
Texas,Nolan,84048353,48353.0,32.30365282,-100.4060208,2021-04-30,6
Texas,Nueces,84048355,48355.0,27.736286,-97.5433285,2021-04-30,1551
Texas,Ochiltree,84048357,48357.0,36.27829105,-100.8158184,2021-04-30,74
Texas,Oldham,84048359,48359.0,35.40425596,-102.6027606,2021-04-30,19
Texas,Orange,84048361,48361.0,30.11879481,-93.89412775,2021-04-30,223
Texas,Out of TX,84080048,80048.0,0.0,0.0,2021-04-30,0
Texas,Palo Pinto,84048363,48363.0,32.75310985,-98.31319001,2021-04-30,48
Texas,Panola,84048365,48365.0,32.163959600000005,-94.30552481,2021-04-30,24
Texas,Parker,84048367,48367.0,32.77757172,-97.80500621,2021-04-30,303
Texas,Parmer,84048369,48369.0,34.52993409,-102.78446679999999,2021-04-30,37
Texas,Pecos,84048371,48371.0,30.78097267,-102.72412609999999,2021-04-30,98
Texas,Polk,84048373,48373.0,30.79472531,-94.82766240000001,2021-04-30,138
Texas,Potter,84048375,48375.0,35.40133773,-101.893964,2021-04-30,155
Texas,Presidio,84048377,48377.0,29.99954402,-104.24080790000001,2021-04-30,9
Texas,Rains,84048379,48379.0,32.87109387,-95.79232691,2021-04-30,14
Texas,Randall,84048381,48381.0,34.96585996,-101.8971322,2021-04-30,217
Texas,Reagan,84048383,48383.0,31.36607041,-101.52326590000001,2021-04-30,4
Texas,Real,84048385,48385.0,29.83321503,-99.82018052,2021-04-30,5
Texas,Red River,84048387,48387.0,33.61886692,-95.04841765,2021-04-30,20
Texas,Reeves,84048389,48389.0,31.32323325,-103.69038959999999,2021-04-30,32
Texas,Refugio,84048391,48391.0,28.323897600000002,-97.15766311,2021-04-30,17
Texas,Roberts,84048393,48393.0,35.83809685,-100.813175,2021-04-30,2
Texas,Robertson,84048395,48395.0,31.02539637,-96.51272246,2021-04-30,57
Texas,Rockwall,84048397,48397.0,32.89779518,-96.40771592,2021-04-30,327
Texas,Runnels,84048399,48399.0,31.8314342,-99.97616148,2021-04-30,17
Texas,Rusk,84048401,48401.0,32.10773545,-94.76176432,2021-04-30,78
Texas,Sabine,84048403,48403.0,31.34318809,-93.85440451,2021-04-30,10
Texas,San Augustine,84048405,48405.0,31.39457611,-94.17000399,2021-04-30,15
Texas,San Jacinto,84048407,48407.0,30.57933681,-95.16260304,2021-04-30,112
Texas,San Patricio,84048409,48409.0,28.00880118,-97.51763891,2021-04-30,147
Texas,San Saba,84048411,48411.0,31.1577796,-98.81758731,2021-04-30,-11
Texas,Schleicher,84048413,48413.0,30.89740592,-100.5384842,2021-04-30,2
Texas,Scurry,84048415,48415.0,32.74613808,-100.91626640000001,2021-04-30,57
Texas,Shackelford,84048417,48417.0,32.73587756,-99.35401337,2021-04-30,16
Texas,Shelby,84048419,48419.0,31.79211404,-94.14550696,2021-04-30,80
Texas,Sherman,84048421,48421.0,36.27751473,-101.8933156,2021-04-30,11
Texas,Smith,84048423,48423.0,32.37474036,-95.27175679999999,2021-04-30,626
Texas,Somervell,84048425,48425.0,32.22236802,-97.77403489,2021-04-30,22
Texas,Starr,84048427,48427.0,26.56150059,-98.73892358,2021-04-30,199
Texas,Stephens,84048429,48429.0,32.73553157,-98.83631615,2021-04-30,15
Texas,Sterling,84048431,48431.0,31.82781912,-101.05007459999999,2021-04-30,0
Texas,Stonewall,84048433,48433.0,33.17906744,-100.25384009999999,2021-04-30,0
Texas,Sutton,84048435,48435.0,30.49856623,-100.5382014,2021-04-30,-10
Texas,Swisher,84048437,48437.0,34.53028891,-101.73491740000001,2021-04-30,36
Texas,Tarrant,84048439,48439.0,32.77143818,-97.29101614,2021-04-30,5862
Texas,Taylor,84048441,48441.0,32.30163422,-99.89007449,2021-04-30,257
Texas,Terrell,84048443,48443.0,30.22429013,-102.0766732,2021-04-30,0
Texas,Terry,84048445,48445.0,33.17402785,-102.3354521,2021-04-30,6
Texas,Throckmorton,84048447,48447.0,33.17751417,-99.21226795,2021-04-30,0
Texas,Titus,84048449,48449.0,33.21339719,-94.96797273,2021-04-30,33
Texas,Tom Green,84048451,48451.0,31.40464436,-100.46244300000001,2021-04-30,138
Texas,Travis,84048453,48453.0,30.33432034,-97.78535620000001,2021-04-30,3172
Texas,Trinity,84048455,48455.0,31.0879489,-95.1367187,2021-04-30,36
Texas,Tyler,84048457,48457.0,30.77031716,-94.37690895,2021-04-30,60
Texas,Unassigned,84090048,90048.0,0.0,0.0,2021-04-30,0
Texas,Upshur,84048459,48459.0,32.73706798,-94.93999853,2021-04-30,37
Texas,Upton,84048461,48461.0,31.36868194,-102.0423217,2021-04-30,-14
Texas,Uvalde,84048463,48463.0,29.35739637,-99.76229172,2021-04-30,50
Texas,Val Verde,84048465,48465.0,29.89149232,-101.1525205,2021-04-30,79
Texas,Van Zandt,84048467,48467.0,32.56483801,-95.83766469,2021-04-30,157
Texas,Victoria,84048469,48469.0,28.79780988,-96.96813006,2021-04-30,473
Texas,Walker,84048471,48471.0,30.73872995,-95.57440968,2021-04-30,181
Texas,Waller,84048473,48473.0,30.01058447,-95.99011759,2021-04-30,263
Texas,Ward,84048475,48475.0,31.50999644,-103.09279090000001,2021-04-30,23
Texas,Washington,84048477,48477.0,30.21498498,-96.40946246,2021-04-30,188
Texas,Webb,84048479,48479.0,27.7610369,-99.33237355,2021-04-30,635
Texas,Wharton,84048481,48481.0,29.27765923,-96.22319248,2021-04-30,168
Texas,Wheeler,84048483,48483.0,35.40114335,-100.26995140000001,2021-04-30,43
Texas,Wichita,84048485,48485.0,33.98842886,-98.70410340000001,2021-04-30,131
Texas,Wilbarger,84048487,48487.0,34.07945812,-99.24178437,2021-04-30,16
Texas,Willacy,84048489,48489.0,26.47411727,-97.61535848,2021-04-30,393
Texas,Williamson,84048491,48491.0,30.64655664,-97.60048540000001,2021-04-30,2220
Texas,Wilson,84048493,48493.0,29.1732598,-98.08693082,2021-04-30,175
Texas,Winkler,84048495,48495.0,31.85008651,-103.04851629999999,2021-04-30,22
Texas,Wise,84048497,48497.0,33.21570665,-97.65460265,2021-04-30,135
Texas,Wood,84048499,48499.0,32.78722382,-95.38236368,2021-04-30,82
Texas,Yoakum,84048501,48501.0,33.17320212,-102.82764329999999,2021-04-30,6
Texas,Young,84048503,48503.0,33.17659707,-98.68790885,2021-04-30,27
Texas,Zapata,84048505,48505.0,27.00156391,-99.16987152,2021-04-30,4
Texas,Zavala,84048507,48507.0,28.86617238,-99.76050829,2021-04-30,12
Virginia,Accomack,84051001,51001.0,37.76707161,-75.63234615,2021-04-30,101
Virginia,Albemarle,84051003,51003.0,38.02080697,-78.55481085,2021-04-30,429
Virginia,Alexandria,84051510,51510.0,38.814003,-77.08183073,2021-04-30,705
Virginia,Alleghany,84051005,51005.0,37.78636074,-80.00222498,2021-04-30,69
Virginia,Amelia,84051007,51007.0,37.34081025,-77.98584649,2021-04-30,58
Virginia,Amherst,84051009,51009.0,37.60308293,-79.14548696,2021-04-30,114
Virginia,Appomattox,84051011,51011.0,37.37569884,-78.81340003,2021-04-30,101
Virginia,Arlington,84051013,51013.0,38.8767675,-77.10139853,2021-04-30,862
Virginia,Augusta,84051015,51015.0,38.16404586,-79.12461614,2021-04-30,326
Virginia,Bath,84051017,51017.0,38.05852573,-79.73912095,2021-04-30,15
Virginia,Bedford,84051019,51019.0,37.3080028,-79.5281964,2021-04-30,176
Virginia,Bland,84051021,51021.0,37.13128068,-81.13599391,2021-04-30,27
Virginia,Botetourt,84051023,51023.0,37.55531756,-79.80982182,2021-04-30,88
Virginia,Bristol,84051520,51520.0,36.616302399999995,-82.16359122,2021-04-30,179
Virginia,Brunswick,84051025,51025.0,36.76366949,-77.8593436,2021-04-30,40
Virginia,Buchanan,84051027,51027.0,37.26818323,-82.03749726,2021-04-30,57
Virginia,Buckingham,84051029,51029.0,37.57242268,-78.52518834,2021-04-30,47
Virginia,Buena Vista,84051530,51530.0,37.73484642,-79.35296097,2021-04-30,24
Virginia,Campbell,84051031,51031.0,37.20553386,-79.09678609,2021-04-30,191
Virginia,Caroline,84051033,51033.0,38.02679129,-77.34901405,2021-04-30,542
Virginia,Carroll,84051035,51035.0,36.73066666,-80.73455942,2021-04-30,324
Virginia,Charles City,84051036,51036.0,37.35358063,-77.05634116,2021-04-30,46
Virginia,Charlotte,84051037,51037.0,37.01909701,-78.66314092,2021-04-30,42
Virginia,Charlottesville,84051540,51540.0,38.03527919,-78.48569588,2021-04-30,173
Virginia,Chesapeake,84051550,51550.0,36.67670048,-76.30545744,2021-04-30,1131
Virginia,Chesterfield,84051041,51041.0,37.37373208,-77.58680140000001,2021-04-30,1798
Virginia,Clarke,84051043,51043.0,39.11271747,-77.99199425,2021-04-30,76
Virginia,Colonial Heights,84051570,51570.0,37.26420587,-77.39609676,2021-04-30,151
Virginia,Covington,84051580,51580.0,37.7824656,-79.98631446,2021-04-30,18
Virginia,Craig,84051045,51045.0,37.48133648,-80.21072274,2021-04-30,37
Virginia,Culpeper,84051047,51047.0,38.48199985,-77.95630870000002,2021-04-30,251
Virginia,Cumberland,84051049,51049.0,37.51328851,-78.24398086,2021-04-30,54
Virginia,Danville,84051590,51590.0,36.58022376,-79.40395668,2021-04-30,169
Virginia,Dickenson,84051051,51051.0,37.12560977,-82.35124171,2021-04-30,11
Virginia,Dinwiddie,84051053,51053.0,37.07544585,-77.63451754,2021-04-30,116
Virginia,Emporia,84051595,51595.0,36.69455571,-77.53406129,2021-04-30,15
Virginia,Essex,84051057,51057.0,37.93357639,-76.94230311,2021-04-30,48
Virginia,Fairfax,84051059,51059.0,38.83677558,-77.27565836,2021-04-30,4372
Virginia,Fairfax City,84051600,51600.0,38.85157547,-77.29779640000002,2021-04-30,27
Virginia,Falls Church,84051610,51610.0,38.88485255,-77.17560759,2021-04-30,36
Virginia,Fauquier,84051061,51061.0,38.73564842,-77.80647472,2021-04-30,346
Virginia,Floyd,84051063,51063.0,36.9302126,-80.36738849,2021-04-30,44
Virginia,Fluvanna,84051065,51065.0,37.84157909,-78.27715475,2021-04-30,323
Virginia,Franklin,84051067,51067.0,36.99536167,-79.88023649,2021-04-30,143
Virginia,Franklin City,84051620,51620.0,36.6831435,-76.93859681,2021-04-30,68
Virginia,Frederick,84051069,51069.0,39.20172582,-78.25974949,2021-04-30,598
Virginia,Fredericksburg,84051630,51630.0,38.2977863,-77.4922454,2021-04-30,198
Virginia,Galax,84051640,51640.0,36.66601852,-80.91703124,2021-04-30,118
Virginia,Giles,84051071,51071.0,37.31234791,-80.70636931,2021-04-30,99
Virginia,Gloucester,84051073,51073.0,37.40809042,-76.53524337,2021-04-30,122
Virginia,Goochland,84051075,51075.0,37.71714806,-77.90381514,2021-04-30,115
Virginia,Grayson,84051077,51077.0,36.65677234,-81.23215889,2021-04-30,217
Virginia,Greene,84051079,51079.0,38.29545894,-78.46525378,2021-04-30,106
Virginia,Greensville,84051081,51081.0,36.67878901,-77.56351439,2021-04-30,44
Virginia,Halifax,84051083,51083.0,36.76654925,-78.93512622,2021-04-30,101
Virginia,Hampton,84051650,51650.0,37.03513786,-76.35879121,2021-04-30,725
Virginia,Hanover,84051085,51085.0,37.7583355,-77.49464673,2021-04-30,651
Virginia,Harrisonburg,84051660,51660.0,38.43542574,-78.87536254,2021-04-30,281
Virginia,Henrico,84051087,51087.0,37.53460572,-77.39326555,2021-04-30,1794
Virginia,Henry,84051089,51089.0,36.68542395,-79.87634026,2021-04-30,106
Virginia,Highland,84051091,51091.0,38.35799465,-79.56124594,2021-04-30,1
Virginia,Hopewell,84051670,51670.0,37.29186313,-77.29754684,2021-04-30,204
Virginia,Isle of Wight,84051093,51093.0,36.90579348,-76.70842863,2021-04-30,188
Virginia,James City,84051095,51095.0,37.31156958,-76.76950618,2021-04-30,287
Virginia,King George,84051099,51099.0,38.26818502,-77.15852768,2021-04-30,127
Virginia,King William,84051101,51101.0,37.70965316,-77.09384941,2021-04-30,117
Virginia,King and Queen,84051097,51097.0,37.71044922,-76.88689628,2021-04-30,32
Virginia,Lancaster,84051103,51103.0,37.71889653,-76.46400482,2021-04-30,27
Virginia,Lee,84051105,51105.0,36.70586667,-83.12606515,2021-04-30,50
Virginia,Lexington,84051678,51678.0,37.78258621,-79.44262866,2021-04-30,20
Virginia,Loudoun,84051107,51107.0,39.08990083,-77.63481877,2021-04-30,2058
Virginia,Louisa,84051109,51109.0,37.97850256,-77.96274807,2021-04-30,154
Virginia,Lunenburg,84051111,51111.0,36.94618528,-78.24133319,2021-04-30,36
Virginia,Lynchburg,84051680,51680.0,37.40021399,-79.19888138,2021-04-30,410
Virginia,Madison,84051113,51113.0,38.41531222,-78.28220331,2021-04-30,43
Virginia,Manassas,84051683,51683.0,38.7464321,-77.48509905,2021-04-30,143
Virginia,Manassas Park,84051685,51685.0,38.77058531,-77.44399307,2021-04-30,42
Virginia,Martinsville,84051690,51690.0,36.68212094,-79.86352771,2021-04-30,30
Virginia,Mathews,84051115,51115.0,37.44164146,-76.34098896,2021-04-30,18
